outer_fold,context,config_key,family_key,family_label,parameter_count,regularization,primary_eligible,mean_fold_loss,fold_loss_se,pooled_log_mse,pooled_mae_s,pooled_rmse_s,pooled_pearson_r,pooled_spearman_rho
3,outer_3_inner_training_only,bernstein_degree_2__lambda_10,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,10.0,True,4.7599544685392114,1.3078256830072004,4.839258580736315,462.24858317100086,713.9810571998997,0.20426812754795723,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_3__lambda_0,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.0,True,4.669769521948406,1.1694798719454584,4.77897618062131,505.04909892888793,767.2459939019917,0.21020826882023644,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_3__lambda_0.001,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.001,True,4.669810331775432,1.1694992051232715,4.779002728840861,505.03959169917835,767.2383116925922,0.21021015437463536,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_3__lambda_0.01,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.01,True,4.670176898209952,1.1696727211558031,4.779241548076328,504.95462045115744,767.1696380735056,0.21022708342589538,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_3__lambda_0.1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.1,True,4.673771833182635,1.1713537437367518,4.781609564845801,504.1571082525177,766.5229995957176,0.21039367781423338,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_3__lambda_1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,1.0,True,4.7028760884189,1.184230220272639,4.8018892022235296,499.101608640425,762.3752407000144,0.21171507817236657,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_3__lambda_10,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,10.0,True,4.6917749793843315,1.290082500707706,4.7688624080453215,454.44707089975174,700.0990068279036,0.20521553996197292,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_4__lambda_0,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.0,True,4.693282641169172,1.147456922438265,4.789369093482742,510.2910395447008,774.5947669566127,0.21752857475779833,0.1796759941089838
3,outer_3_inner_training_only,bernstein_degree_4__lambda_0.001,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.001,True,4.693307904464453,1.1474706644348869,4.789385971199053,510.2838663707349,774.590031403289,0.21752899463554215,0.1796759941089838
3,outer_3_inner_training_only,bernstein_degree_4__lambda_0.01,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.01,True,4.693535218562632,1.147594048867538,4.789538025473091,510.2197111470796,774.547649664234,0.21753282799589632,0.1796759941089838
